"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-01","12.97",,"0.00","0.0","0.0",,"81","54",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-02","7.16",,"0.00","0.0","0.0",,"75","56",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-03","8.95",,"0.00","0.0","0.0",,"80","50",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-04","10.29",,"0.00","0.0","0.0",,"70","58",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-05","14.09",,"0.01","0.0","0.0",,"59","46",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-06","13.20",,"0.00","0.0","0.0",,"50","42",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-07","4.70",,"0.00","0.0","0.0",,"52","36",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-08","8.72",,"0.00","0.0","0.0",,"65","31",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-09","12.97",,"0.00","0.0","0.0",,"77","46",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-10","12.08",,"0.00","0.0","0.0",,"68","50",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-11","9.62",,"0.00","0.0","0.0",,"81","59",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-12","9.84",,"0.08","0.0","0.0",,"75","67",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-13","15.66",,"2.56","0.0","0.0",,"75","60",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-14","10.51",,"0.00","0.0","0.0",,"78","55",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-15","7.61",,"0.00","0.0","0.0",,"84","50",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-16","14.09",,"0.00","0.0","0.0",,"80","54",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-17","16.33",,"0.00","0.0","0.0",,"77","52",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-18","13.42",,"0.00","0.0","0.0",,"70","45",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-19","11.63",,"0.00","0.0","0.0",,"72","49",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-20","9.84",,"0.00","0.0","0.0",,"82","46",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-21","16.78",,"0.00","0.0","0.0",,"88","66",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-22","16.33",,"0.02","0.0","0.0",,"82","66",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-23","17.00",,"0.00","0.0","0.0",,"84","66",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-24","16.55",,"0.00","0.0","0.0",,"74","65",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-25","19.69",,"0.00","0.0","0.0",,"71","44",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-26","17.45",,"0.00","0.0","0.0",,"52","36",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-27","5.37",,"0.00","0.0","0.0",,"54","31",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-28","3.36",,"0.00","0.0","0.0",,"60","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-29","5.59",,"0.00","0.0","0.0",,"66","34",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-30","7.61",,"0.00","0.0","0.0",,"78","39",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-10-31","5.59",,"0.00","0.0","0.0",,"72","44",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-01","4.03",,"0.00","0.0","0.0",,"79","47",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-02","12.97",,"0.00","0.0","0.0",,"84","49",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-03","10.96",,"0.00","0.0","0.0",,"67","47",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-04","4.03",,"0.00","0.0","0.0",,"70","41",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-05","11.86",,"0.00","0.0","0.0",,"66","40",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-06","6.71",,"0.00","0.0","0.0",,"72","34",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-07","4.70",,"0.00","0.0","0.0",,"69","36",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-08","17.90",,"0.00","0.0","0.0",,"79","47",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-09","19.24",,"0.00","0.0","0.0",,"81","60",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-10","20.36",,"0.00","0.0","0.0",,"77","62",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-11","14.32",,"0.81","0.0","0.0",,"70","35",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-12","4.25",,"0.00","0.0","0.0",,"51","23",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-13","6.93",,"0.00","0.0","0.0",,"57","28",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-14","9.40",,"0.00","0.0","0.0",,"61","32",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-15","7.38",,"0.00","0.0","0.0",,"63","32",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-16","4.25",,"0.00","0.0","0.0",,"62","39",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-17","9.40",,"0.00","0.0","0.0",,"62","33",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-18","15.21",,"0.00","0.0","0.0",,"64","44",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-19","8.72",,"0.00","0.0","0.0",,"72","51",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-20","3.13",,"0.00","0.0","0.0",,"73","45",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-21","9.84",,"0.00","0.0","0.0",,"76","43",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-22","15.66",,"0.00","0.0","0.0",,"75","57",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-23","14.76",,"0.00","0.0","0.0",,"59","33",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-24","9.62",,"0.00","0.0","0.0",,"60","25",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-25","8.50",,"0.00","0.0","0.0",,"67","37",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-26","16.55",,"0.00","0.0","0.0",,"52","37",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-27","6.93",,"0.00","0.0","0.0",,"50","27",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-28","10.74",,"0.00","0.0","0.0",,"63","29",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-29","13.65",,"0.00","0.0","0.0",,"70","42",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-11-30","11.86",,"0.00","0.0","0.0",,"70","45",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-01","15.21",,"0.00","0.0","0.0",,"77","49",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-02","8.50",,"0.00","0.0","0.0",,"74","37",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-03","19.46",,"0.00","0.0","0.0",,"79","55",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-04","11.86",,"0.00","0.0","0.0",,"66","45",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-05","6.04",,"0.00","0.0","0.0",,"63","38",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-06","12.53",,"0.00","0.0","0.0",,"70","45",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-07","7.61",,"0.00","0.0","0.0",,"49","43",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-08","5.59",,"0.00","0.0","0.0",,"54","42",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-09","19.01",,"0.00","0.0","0.0",,"48","29",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-10","12.30",,"0.00","0.0","0.0",,"36","19",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-11","6.26",,"0.00","0.0","0.0",,"49","18",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-12","12.75",,"0.00","0.0","0.0",,"54","21",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-13","14.32",,"0.00","0.0","0.0",,"63","34",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-14","17.67",,"0.24","0.0","0.0",,"56","44",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-15","13.42",,"0.00","0.0","0.0",,"60","45",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-16","11.18",,"0.00","0.0","0.0",,"64","38",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-17","7.61",,"0.00","0.0","0.0",,"57","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-18","6.71",,"0.00","0.0","0.0",,"63","32",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-19","17.67",,"0.00","0.0","0.0",,"66","39",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-20","21.70",,"0.00","0.0","0.0",,"46","24",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-21","9.40",,"0.00","0.0","0.0",,"63","24",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-22","12.75",,"0.00","0.0","0.0",,"59","33",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-23","10.29",,"0.00","0.0","0.0",,"47","29",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-24","11.63",,"0.00","0.0","0.0",,"40","24",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-25","22.15",,"0.06","0.6","0.0",,"33","20",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-26","10.29",,"0.00","0.0","0.0",,"29","13",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-27","9.84",,"0.00","0.0","0.0",,"35","20",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-28","11.41",,"0.02","0.8","0.0",,"33","20",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-29","6.49",,"0.00","0.0","0.0",,"46","15",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-30","11.63",,"0.00","0.0","0.0",,"40","21",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2012-12-31","10.96",,"0.35","0.0","0.0",,"41","34",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-01","13.87",,"0.00","0.0","0.0",,"35","28",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-02","7.61",,"0.00","0.0","0.0",,"43","26",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-03","6.71",,"0.00","0.0","0.0",,"42","20",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-04","7.16",,"0.00","0.0","0.0",,"47","22",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-05","10.51",,"0.00","0.0","0.0",,"50","31",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-06","6.04",,"0.00","0.0","0.0",,"52","26",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-07","8.50",,"0.00","0.0","0.0",,"51","21",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-08","6.93",,"0.01","0.0","0.0",,"56","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-09","13.42",,"0.24","0.0","0.0",,"49","46",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-10","9.84",,"0.16","0.0","0.0",,"57","47",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-11","14.54",,"0.00","0.0","0.0",,"70","45",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-12","20.58",,"0.00","0.0","0.0",,"56","26",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-13","15.21",,"0.00","0.0","0.0",,"32","21",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-14","10.96",,"0.00","0.0","0.0",,"38","21",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-15","8.50",,"0.00","0.0","0.0",,"35","21",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-16","5.59",,"0.00","0.0","0.0",,"48","15",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-17","8.95",,"0.00","0.0","0.0",,"55","31",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-18","11.41",,"0.00","0.0","0.0",,"60","26",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-19","8.72",,"0.00","0.0","0.0",,"64","35",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-20","9.17",,"0.00","0.0","0.0",,"65","37",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-21","10.29",,"0.00","0.0","0.0",,"44","24",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-22","7.38",,"0.00","0.0","0.0",,"59","21",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-23","4.70",,"0.00","0.0","0.0",,"70","27",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-24","11.18",,"0.00","0.0","0.0",,"50","31",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-25","7.83",,"0.00","0.0","0.0",,"50","28",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-26","9.17",,"0.00","0.0","0.0",,"48","28",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-27","16.11",,"0.00","0.0","0.0",,"70","43",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-28","17.90",,"0.00","0.0","0.0",,"74","60",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-29","13.20",,"0.73","0.0","0.0",,"68","40",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-30","16.78",,"0.00","0.0","0.0",,"47","27",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-01-31","11.41",,"0.00","0.0","0.0",,"59","26",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-01","8.95",,"0.00","0.0","0.0",,"51","19",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-02","7.61",,"0.00","0.0","0.0",,"59","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-03","9.84",,"0.00","0.0","0.0",,"60","33",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-04","9.40",,"0.00","0.0","0.0",,"67","46",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-05","2.91",,"0.00","0.0","0.0",,"68","33",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-06","10.96",,"0.00","0.0","0.0",,"58","42",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-07","14.76",,"0.02","0.0","0.0",,"66","41",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-08","7.38",,"0.00","0.0","0.0",,"56","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-09","17.67",,"0.01","0.0","0.0",,"48","34",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-10","13.42",,"0.03","0.0","0.0",,"62","40",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-11","9.40",,"0.00","0.0","0.0",,"54","35",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-12","12.30",,"0.62","3.5","0.0",,"42","33",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-13","6.93",,"0.00","0.0","1.0",,"54","31",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-14","10.29",,"0.00","0.0","0.0",,"60","29",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-15","12.30",,"0.01","0.0","0.0",,"44","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-16","8.95",,"0.01","0.0","0.0",,"53","26",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-17","16.11",,"0.00","0.0","0.0",,"71","32",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-18","19.69",,"0.00","0.0","0.0",,"58","36",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-19","6.93",,"0.00","0.0","0.0",,"55","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-20","15.88",,"0.48","1.8","0.0",,"44","33",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-21","12.30",,"0.74","0.8","0.0",,"37","24",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-22","10.07",,"0.00","0.0","0.0",,"36","21",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-23","5.82",,"0.00","0.0","0.0",,"47","22",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-24","15.21",,"0.00","0.0","0.0",,"64","29",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-25","19.01",,"0.80","0.2","0.0",,"51","33",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-26","17.45",,"0.00","0.0","0.0",,"46","32",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-27","16.11",,"0.00","0.0","0.0",,"45","28",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-02-28","13.87",,"0.00","0.0","0.0",,"49","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-01","12.30",,"0.00","0.0","0.0",,"44","24",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-02","6.71",,"0.00","0.0","0.0",,"51","22",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-03","15.21",,"0.00","0.0","0.0",,"71","31",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-04","19.69",,"0.00","0.0","0.0",,"68","43",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-05","15.88",,"0.00","0.0","0.0",,"50","33",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-06","6.04",,"0.00","0.0","0.0",,"52","26",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-07","17.22",,"0.00","0.0","0.0",,"71","36",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-08","17.90",,"0.00","0.0","0.0",,"63","51",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-09","12.97",,"0.31","0.0","0.0",,"62","47",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-10","17.90",,"0.00","0.0","0.0",,"59","36",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-11","8.95",,"0.00","0.0","0.0",,"55","28",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-12","7.38",,"0.00","0.0","0.0",,"60","36",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-13","7.16",,"0.00","0.0","0.0",,"63","32",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-14","10.74",,"0.00","0.0","0.0",,"77","38",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-15","13.87",,"0.00","0.0","0.0",,"82","48",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-16","12.53",,"0.00","0.0","0.0",,"79","50",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-17","10.96",,"0.00","0.0","0.0",,"50","38",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-18","12.30",,"0.00","0.0","0.0",,"62","38",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-19","8.05",,"0.00","0.0","0.0",,"61","37",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-20","7.61",,"0.00","0.0","0.0",,"58","33",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-21","17.90",,"0.00","0.0","0.0",,"59","42",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-22","13.65",,"0.00","0.0","0.0",,"47","39",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-23","12.08",,"0.00","0.0","0.0",,"44","35",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-24","22.82",,"0.00","0.0","0.0",,"44","30",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-25","16.11",,"0.00","0.0","0.0",,"45","28",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-26","6.26",,"0.00","0.0","0.0",,"55","18",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-27","18.34",,"0.00","0.0","0.0",,"70","39",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-28","14.54",,"0.00","0.0","0.0",,"74","47",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-29","11.86",,"0.27","0.0","0.0",,"75","54",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-30","5.59",,"0.00","0.0","0.0",,"81","53",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-03-31","11.18",,"0.51","0.0","0.0",,"70","49",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-04-01","10.96",,"0.00","0.0","0.0","58","71","42",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-04-02","16.11",,"1.40","0.0","0.0","42","44","38",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-04-03","12.53",,"1.35","0.0","0.0","39","41","37",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-04-04","9.17",,"0.01","0.0","0.0","41","54","36",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-04-05","11.18",,"0.00","0.0","0.0","48","67","33",,
"USW00013967","OKLAHOMA CITY WILL ROGERS WORLD AIRPORT, OK US","2013-04-06","14.32",,"0.00","0.0","0.0","61","74","54",,
